audio_file,raw_text,label,DiaID,UttID
/home/minhnhut/EmoData/MELD_audio/train_audio/dia793_utt6.wav,So I guess what I'm trying to say is that I'm very thankful that all of your Thanksgivings sucked.,1,793,6
/home/minhnhut/EmoData/MELD_audio/train_audio/dia818_utt3.wav,Listen.,0,818,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia809_utt15.wav,"See? Now, thats why only the little fake men are supposed to do all the kicking.",5,809,15
/home/minhnhut/EmoData/MELD_audio/train_audio/dia523_utt16.wav,"Hey, Chandler, that table place closes at 7, come on.",0,523,16
/home/minhnhut/EmoData/MELD_audio/train_audio/dia889_utt1.wav,Uh-hmm.,0,889,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia655_utt5.wav,"I know, I know I really like you too. But we-we cant date. Its against the rules. Its forbidden.",0,655,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia211_utt5.wav,"Well, Id gotten Judy pregnant. I still dont know how that happened.",1,211,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia446_utt4.wav,"Yeah, or, or, or, Mississ-Pete.",0,446,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia545_utt6.wav,The most unbelievable thing has happened. Underdog has just gotten away.,6,545,6
/home/minhnhut/EmoData/MELD_audio/train_audio/dia996_utt3.wav,"Emily, do you think Monica realises how much our parents spent on this wedding?",2,996,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia65_utt0.wav,"See, I see.... big passion in your future.",1,65,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia613_utt3.wav,"Well, yknow I may have relatives in France who would know. My grandmother said she got the recipe from her grandmother, Nesele Tolouse.",0,613,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia515_utt0.wav,Hey guys.,0,515,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia1038_utt16.wav,Yeah.,0,1038,16
/home/minhnhut/EmoData/MELD_audio/train_audio/dia26_utt3.wav,Who knows?,0,26,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia291_utt1.wav,Oh yeah?,3,291,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia31_utt1.wav,"Well, then its not on the wall yet.",0,31,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia38_utt2.wav,Okay!,1,38,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia796_utt20.wav,I’ll call you from Tulsa.,0,796,20
/home/minhnhut/EmoData/MELD_audio/train_audio/dia508_utt2.wav,"Okay, Raymond, Joey you're up.",0,508,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia107_utt7.wav,Dear Ms. Buffay.,0,107,7
/home/minhnhut/EmoData/MELD_audio/train_audio/dia148_utt16.wav,"Yeah, yeah, it's just that with my last roommate Kip...",0,148,16
/home/minhnhut/EmoData/MELD_audio/train_audio/dia92_utt1.wav,"All right, whats my next present?",0,92,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia29_utt3.wav,David is going to propose to Phoebe.,1,29,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia503_utt11.wav,"Nobody move!  Okay, you look that way; I'll look this way!",2,503,11
/home/minhnhut/EmoData/MELD_audio/train_audio/dia79_utt7.wav,"All right, dont waste it, I mean its still food.",0,79,7
/home/minhnhut/EmoData/MELD_audio/train_audio/dia810_utt8.wav,Its candy time! My roommate says that they taste like little drops of heaven.,1,810,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia775_utt4.wav,OK... my weirdest place would have to be... the women's room on the second floor of the New York CIty public library.,0,775,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia821_utt2.wav,Who?,0,821,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia288_utt20.wav,"Oh-ho, and mine!",1,288,20
/home/minhnhut/EmoData/MELD_audio/train_audio/dia1028_utt5.wav,"Oh. Oh, thats great!",1,1028,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia5_utt0.wav,Ameri-can.,0,5,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia1035_utt3.wav,"Hey, how can it",0,1035,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia148_utt0.wav,"Ok, so it's just because it was my table, I have to buy a new one?",2,148,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia27_utt1.wav,"Okay, all right, all right, all right! Okay!  Okay, here's something, here's something blue and new.",1,27,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia482_utt12.wav,My God!,6,482,12
/home/minhnhut/EmoData/MELD_audio/train_audio/dia288_utt8.wav,Hi!,1,288,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia692_utt1.wav,"Oh it's OK. You were worth the wait, and I don't just mean tonight.",0,692,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia601_utt1.wav,Where?,0,601,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia867_utt0.wav,Coming.,0,867,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia844_utt14.wav,"Im Andrew, and I didnt pay for this pear.",0,844,14
/home/minhnhut/EmoData/MELD_audio/train_audio/dia293_utt4.wav,"Thanks, but I kinda have a problem to deal with here.",5,293,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia230_utt1.wav,Im really glad we came.  Youre so pretty. I love you.,1,230,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia146_utt11.wav,"She dumped me, I mean I totally trusted her and then one day it was Okay, bye Pheebs gone.",3,146,11
/home/minhnhut/EmoData/MELD_audio/train_audio/dia554_utt9.wav,"God, Ross is on a date with your sister! How weird is that?!",4,554,9
/home/minhnhut/EmoData/MELD_audio/train_audio/dia423_utt4.wav,"No no, you don't have to fly back, really.",0,423,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia202_utt8.wav,I did it! I took care of the babies all by myself!,1,202,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia435_utt5.wav,"Thats a good question, dad. Thats a good question",0,435,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia986_utt13.wav,"Yes, but y'know what?",0,986,13
/home/minhnhut/EmoData/MELD_audio/train_audio/dia561_utt14.wav,Ow!,6,561,14
/home/minhnhut/EmoData/MELD_audio/train_audio/dia562_utt10.wav,"Well, hello, Mr. Rachel!",1,562,10
/home/minhnhut/EmoData/MELD_audio/train_audio/dia897_utt3.wav,"Okay, y'know what, I have to go have dinner with my son, can I trust that when you see Phoebe, you will tell her.",0,897,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia359_utt0.wav,Hello?,6,359,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia740_utt4.wav,"Oh my God, does she really thinks that?",6,740,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia94_utt1.wav,"Oh, I mustve said that after you left.",0,94,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia686_utt5.wav,Monica! Im not gonna screw it up!,2,686,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia686_utt7.wav,Actually you were a big help tonight.,1,686,7
/home/minhnhut/EmoData/MELD_audio/train_audio/dia442_utt2.wav,It's a kitchen slash bathroom.,0,442,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia26_utt9.wav,"Yeah because you all have such different looks, we're putting you with Raymond and Kyle with Ben.",0,26,9
/home/minhnhut/EmoData/MELD_audio/train_audio/dia26_utt8.wav,"Actually, that can't happen.",0,26,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia132_utt4.wav,"Yeah, Im fine.",3,132,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia30_utt3.wav,"Of course, of course, Mr. Stevens.",0,30,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia986_utt3.wav,"Oh, I can't believe it!",6,986,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia747_utt17.wav,Yknow youI couldnt concentrate and I blushed every time he looked at me.,0,747,17
/home/minhnhut/EmoData/MELD_audio/train_audio/dia478_utt6.wav,"Yeah, we saw this really interesting website about marriage and how totally unnecessary it is and how its just a way for the government to keep tabs on you.",0,478,6
/home/minhnhut/EmoData/MELD_audio/train_audio/dia124_utt9.wav,You,0,124,9
/home/minhnhut/EmoData/MELD_audio/train_audio/dia70_utt2.wav,"Youll have to pardon my roommate, he wanted to marry this.",0,70,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia508_utt7.wav,"Well this is noodle soup and uh, I've been working with tomato.",0,508,7
/home/minhnhut/EmoData/MELD_audio/train_audio/dia895_utt7.wav,"If that happens at another building that I manage, people are gonna start asking questions.",0,895,7
/home/minhnhut/EmoData/MELD_audio/train_audio/dia310_utt4.wav,Bloomingdales,0,310,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia501_utt3.wav,Ohh thats nice.,1,501,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia374_utt8.wav,I mean we should get free stuff too!,2,374,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia530_utt14.wav,My Father is Chuck Magioni?,6,530,14
/home/minhnhut/EmoData/MELD_audio/train_audio/dia959_utt5.wav,Its just some things Ive been thinking about.,0,959,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia652_utt5.wav,"There's a beautiful woman at eight, nine, ten o'clock!",1,652,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia960_utt6.wav,"Hey! Im proud of that sauce, its delicious.",2,960,6
/home/minhnhut/EmoData/MELD_audio/train_audio/dia791_utt4.wav,"I got a big date coming up, do you know a good restaurant?",0,791,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia138_utt7.wav,"I overheard you guys on the phone the other day, and you said, ""I'll just tell Rachel that I'm doing laundry for a couple of hours.""",0,138,7
/home/minhnhut/EmoData/MELD_audio/train_audio/dia1018_utt15.wav,"""No we werent!""",2,1018,15
/home/minhnhut/EmoData/MELD_audio/train_audio/dia4_utt3.wav,"Ah y'know, this building is on my paper route so I...",0,4,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia897_utt1.wav,Little girl misses her cat.,0,897,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia304_utt5.wav,Whats going on?,6,304,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia29_utt2.wav,"Ok, I'm sensing that this is some kind of word play, because you are pink with barely controlled glee.",0,29,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia168_utt14.wav,"Okay, there was",0,168,14
/home/minhnhut/EmoData/MELD_audio/train_audio/dia179_utt13.wav,And you promise youll get this taken care of right away?,0,179,13
/home/minhnhut/EmoData/MELD_audio/train_audio/dia658_utt1.wav,It was unbelievable!,6,658,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia23_utt5.wav,Which one is Gina?,0,23,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia850_utt0.wav,That really was some of your best work.,1,850,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia862_utt1.wav,You can't!,6,862,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia789_utt0.wav,You were so funny with that waiter! You're such a nut!,1,789,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia486_utt5.wav,Hmm thats weird. I dont remember being in a move called benefits lapsed.,0,486,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia480_utt1.wav,"Good! Good, long time no see.",1,480,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia969_utt3.wav,Oh wow thats a great idea! And,1,969,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia536_utt13.wav,"Oh, really?!",6,536,13
/home/minhnhut/EmoData/MELD_audio/train_audio/dia753_utt2.wav,"Look Ben, it's a toy that protects U.S. oil interests overseas!",1,753,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia0_utt2.wav,That I did. That I did.,0,0,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia942_utt1.wav,What?,6,942,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia930_utt14.wav,"No, see the thing is I want to get out of here before Joey gets all worked up and starts calling everybody bitch.",0,930,14
/home/minhnhut/EmoData/MELD_audio/train_audio/dia552_utt4.wav,No.,0,552,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia570_utt1.wav,Oh fine.,0,570,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia223_utt1.wav,"How many times have I told you guys, you",0,223,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia1011_utt11.wav,"Hey, its my list.",2,1011,11
/home/minhnhut/EmoData/MELD_audio/train_audio/dia852_utt5.wav,"Okay, yeah, so it's not gonna work.",0,852,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia517_utt5.wav,Uh Phoebe?,3,517,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia305_utt2.wav,Uh-oh.,5,305,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia759_utt5.wav,"Well, I'm sorry if my friends aren't as sophisticated as yours.",2,759,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia33_utt5.wav,"Okay, now will you guys get out of here? I want this is to be a surprise and shes gonna know.",0,33,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia73_utt4.wav,Hey.,0,73,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia509_utt11.wav,And this is not the only hospital in this city and we have no problem toWhoa!,2,509,11
/home/minhnhut/EmoData/MELD_audio/train_audio/dia443_utt2.wav,"Oh Rachel, I know the best coffee house and its sooo close.",0,443,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia624_utt0.wav,OH MY GOD!! I didnt really believe it until you just said it!!,6,624,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia173_utt10.wav,Morning!,1,173,10
/home/minhnhut/EmoData/MELD_audio/train_audio/dia990_utt3.wav,"I've been thinking. Y'know, about how I'm always seeing girls on top of girls...",0,990,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia640_utt3.wav,Oh-oh!,6,640,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia842_utt7.wav,Joe.,0,842,7
/home/minhnhut/EmoData/MELD_audio/train_audio/dia480_utt0.wav,Hey! How you doing?,1,480,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia15_utt9.wav,I guess.,3,15,9
/home/minhnhut/EmoData/MELD_audio/train_audio/dia244_utt0.wav,Hi everyone.,0,244,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia756_utt7.wav,"Yeah, I do think its better this way.  Yeah, were being smart.   Yes, Im sure.",0,756,7
/home/minhnhut/EmoData/MELD_audio/train_audio/dia860_utt5.wav,And you can just tell me about yourself.,0,860,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia826_utt2.wav,"So, so, whatd ya think?",0,826,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia156_utt5.wav,"Oh God Oh, hes in there right now?",6,156,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia245_utt15.wav,"I mean, IIm never gonna have a first kiss again.",3,245,15
/home/minhnhut/EmoData/MELD_audio/train_audio/dia651_utt11.wav,Uhhhh.... he's not even wearing a jockstrap!,6,651,11
/home/minhnhut/EmoData/MELD_audio/train_audio/dia214_utt6.wav,David!  What-what are you doing here? Arent you supposed to be in Russia?,6,214,6
/home/minhnhut/EmoData/MELD_audio/train_audio/dia572_utt1.wav,"Including umm, evil bitch and uh, sick bastard.",4,572,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia221_utt0.wav,Your parents?,0,221,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia61_utt2.wav,Forgot something else too ya bastard!,1,61,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia828_utt3.wav,But I saved it. I put my basket on top.,2,828,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia85_utt4.wav,"Well yeah, but then I remembered I started it and there was this pep rally and I was, I was on top of the pyramid but anywayumm, what is this book about?",0,85,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia312_utt19.wav,Well! Good night.  Im going upstairs.,0,312,19
/home/minhnhut/EmoData/MELD_audio/train_audio/dia771_utt3.wav,Kay!,0,771,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia73_utt11.wav,What?,0,73,11
/home/minhnhut/EmoData/MELD_audio/train_audio/dia371_utt2.wav,Where you going?,0,371,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia567_utt0.wav,I was so sure that was gonna work!,3,567,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia194_utt0.wav,"Aw, youre right, youre right. Im sorry.",0,194,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia40_utt9.wav,"Uh sorry, wrong number.",5,40,9
/home/minhnhut/EmoData/MELD_audio/train_audio/dia362_utt0.wav,Oh thats five Ross. Five women have had five babies! And I have had no babies! Why doesnt she want to come out?,3,362,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia492_utt1.wav,Are you're hands still wet?,0,492,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia843_utt2.wav,Shes saving the rest for her divorce.,2,843,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia771_utt7.wav,No.,0,771,7
/home/minhnhut/EmoData/MELD_audio/train_audio/dia212_utt3.wav,Okay.  Ow!!!!! Ow-oh-oh!,6,212,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia670_utt2.wav,"Great, Monica, y'know what, you could've called, I have been up here, I've been worried...",3,670,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia175_utt3.wav,"Chandler, here you go, got your traditional Thanksgiving feast, you got your tomato soup, your grilled cheese fixin's, and your family size bag of Funyuns.",0,175,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia572_utt7.wav,No!,2,572,7
/home/minhnhut/EmoData/MELD_audio/train_audio/dia594_utt10.wav,Im back baby! Ha-ha-ha!,1,594,10
/home/minhnhut/EmoData/MELD_audio/train_audio/dia32_utt16.wav,Feminist issue. That's where I went!,0,32,16
/home/minhnhut/EmoData/MELD_audio/train_audio/dia253_utt7.wav,Did you make your deposit?,0,253,7
/home/minhnhut/EmoData/MELD_audio/train_audio/dia909_utt0.wav,Wow! This place is incredible!  Stings penthat he gave to Phoebe.  Come on! Secret passageway!,1,909,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia909_utt5.wav,You must be Bens mum.,0,909,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia279_utt10.wav,Who is Maria?,0,279,10
/home/minhnhut/EmoData/MELD_audio/train_audio/dia192_utt7.wav,Ezels!!,4,192,7
/home/minhnhut/EmoData/MELD_audio/train_audio/dia548_utt2.wav,Open your drapes! Open your drapes!,1,548,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia908_utt7.wav,"Joey comeI cant believeI bring you here to see the Bapstein-King comet, one of natures most spectacular phenomenon, and all you care about are bugs stuck in tar and-and some woman!",2,908,7
/home/minhnhut/EmoData/MELD_audio/train_audio/dia947_utt4.wav,"Either eat it, or be in it.",2,947,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia356_utt6.wav,"Aww, is it broken?",3,356,6
/home/minhnhut/EmoData/MELD_audio/train_audio/dia909_utt6.wav,Why else would I be here?,0,909,6
/home/minhnhut/EmoData/MELD_audio/train_audio/dia53_utt6.wav,"Well, it was great seeing you the other night.",1,53,6
/home/minhnhut/EmoData/MELD_audio/train_audio/dia787_utt7.wav,I'm lovable.,0,787,7
/home/minhnhut/EmoData/MELD_audio/train_audio/dia407_utt0.wav,What?! What good is that gonna do anybody?,2,407,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia338_utt7.wav,Maybe in L.A?,0,338,7
/home/minhnhut/EmoData/MELD_audio/train_audio/dia467_utt1.wav,What for?,0,467,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia657_utt13.wav,"Oh, my fiancee wants the Swing Kings.",0,657,13
/home/minhnhut/EmoData/MELD_audio/train_audio/dia554_utt10.wav,"Oh my God, look-look hes taking off her clothes!",3,554,10
/home/minhnhut/EmoData/MELD_audio/train_audio/dia690_utt8.wav,You what?,6,690,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia574_utt11.wav,IN LONDON!!!,6,574,11
/home/minhnhut/EmoData/MELD_audio/train_audio/dia350_utt6.wav,"Oh yeah, that sounds great.  Oh, and listen, its, its gonna be....",0,350,6
/home/minhnhut/EmoData/MELD_audio/train_audio/dia29_utt8.wav,Now couldn't you just have made some sort of inappropriate joke?,2,29,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia474_utt6.wav,"Well, we called everyone in your phone book and a bunch of people came, but it took us so long to get you here that they-they had to leave.",0,474,6
/home/minhnhut/EmoData/MELD_audio/train_audio/dia861_utt1.wav,The doctor says it's a matter of hours.,3,861,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia955_utt3.wav,"I said, ""No!""",2,955,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia389_utt5.wav,Hows that going?,0,389,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia241_utt4.wav,So now I have to go so he'll think that I'm totally ok with seeing him!,1,241,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia475_utt11.wav,"Oh,",0,475,11
/home/minhnhut/EmoData/MELD_audio/train_audio/dia777_utt5.wav,"Oh, come on! I think hes ready to get rid of, what did you call it? The cheap knock-offs and dinosaur junk.",1,777,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia459_utt8.wav,Okay.,0,459,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia479_utt3.wav,Apparently Howies editing now.,0,479,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia403_utt0.wav,"Nah, Monicas watching some cooking show. Come on, I dont want to miss when they were skinny.",0,403,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia440_utt0.wav,"Ok, so now we need, um sage branches and the sacramental wine.",0,440,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia526_utt8.wav,"Yeah, for you. Is that the list?",0,526,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia371_utt0.wav,Hey.,0,371,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia860_utt2.wav,"Umm look, youre coming on a little strong.",5,860,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia770_utt13.wav,Do not speak ill of the dead.,2,770,13
/home/minhnhut/EmoData/MELD_audio/train_audio/dia1002_utt3.wav,"So how does this work, you going to balance the plates on these little guys' heads?",0,1002,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia94_utt0.wav,My drinking?,0,94,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia297_utt5.wav,Can you just hold on for one minute?,0,297,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia310_utt5.wav,"Oh my God, are you out of a job?",6,310,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia318_utt1.wav,No.,0,318,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia103_utt2.wav,Really?,6,103,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia226_utt1.wav,"Oh wow, you look great! Glad you could make it.",1,226,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia170_utt1.wav,"You said, you wanna come in for some lemonade?",0,170,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia678_utt7.wav,Whoa!,6,678,7
/home/minhnhut/EmoData/MELD_audio/train_audio/dia583_utt8.wav,"Alright, no, we could look at them!",0,583,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia95_utt17.wav,"Oh, it's easy. Yeah, I-I can do it with anything. Watch uh,  Grandma's chicken salad",0,95,17
/home/minhnhut/EmoData/MELD_audio/train_audio/dia275_utt11.wav,"Yes! Yes! Yes, you do want to know! This is unbelievable!",2,275,11
/home/minhnhut/EmoData/MELD_audio/train_audio/dia476_utt4.wav,I tried to reach you at work. Theres....been a fire.,3,476,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia268_utt0.wav,"Uh, tiny!",6,268,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia599_utt3.wav,Yeah?,0,599,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia809_utt14.wav,No! No! No! Noone can beat me.,2,809,14
/home/minhnhut/EmoData/MELD_audio/train_audio/dia916_utt0.wav,"Here we go. Mona umm, I think its time we-we had a conversation about-about where things are with us.",1,916,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia939_utt0.wav,Hey!,2,939,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia866_utt10.wav,Ohh. And I dont even have a date.,3,866,10
/home/minhnhut/EmoData/MELD_audio/train_audio/dia308_utt4.wav,Im the supply manager.,0,308,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia720_utt12.wav,"All right look, y'know, this maybe tough but come on, this is Ross! I survived college with him!",0,720,12
/home/minhnhut/EmoData/MELD_audio/train_audio/dia271_utt3.wav,You're so sweet!,1,271,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia152_utt8.wav,You actually broke her watch?,6,152,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia575_utt2.wav,"No Cobb, as in cobb salad.",0,575,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia625_utt8.wav,"No Joey! Look why dont, why dont we just let her decide? Okay? Hey-hey, well",0,625,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia892_utt14.wav,"Oh, I cannot wait to read the front page of the Post tomorrow!",1,892,14
/home/minhnhut/EmoData/MELD_audio/train_audio/dia214_utt8.wav,Well Yeah. You look great too. Did you get a haircut?,1,214,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia164_utt1.wav,I knew.,0,164,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia89_utt8.wav,"Now, maybe I would have a problem with this if it wasnt for me and Joshua.",0,89,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia99_utt14.wav,Nice to meet you too.,0,99,14
/home/minhnhut/EmoData/MELD_audio/train_audio/dia271_utt0.wav,Whoa!  Y'know what Katie? I gotta tell ya I-I-I-I think you are the one who is too much.,6,271,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia260_utt0.wav,"Whats the matter, Pheebs?",0,260,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia849_utt1.wav,Really? That's great!,1,849,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia738_utt3.wav,"Oh, it looks like mom and dads house.",0,738,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia450_utt6.wav,"Yes, and I know that youd say no if he asked you, but Im sorry; how great would you look walking down the aisle in this Donna Carin.",0,450,6
/home/minhnhut/EmoData/MELD_audio/train_audio/dia123_utt10.wav,Oh oh oh! I RESPECTFULLY DISAGREE!!,2,123,10
/home/minhnhut/EmoData/MELD_audio/train_audio/dia235_utt5.wav,"I dont know, I mean you were a lot bigger, I mean, stronger back then.",1,235,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia331_utt3.wav,It's just 'cause I couldn't be there.,0,331,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia441_utt5.wav,"Ooh, I have something you can wear.",0,441,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia926_utt10.wav,"Oh, so thats this is gonna work now? Youre just gonna order me around all the time?",1,926,10
/home/minhnhut/EmoData/MELD_audio/train_audio/dia690_utt4.wav,Oh!,6,690,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia232_utt10.wav,Dear God! This parachute is a knapsack!,6,232,10
/home/minhnhut/EmoData/MELD_audio/train_audio/dia778_utt4.wav,Yeah.,0,778,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia387_utt0.wav,"Oh, Ross youre right, I dont know why I always thought this was real grass.",3,387,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia338_utt3.wav,What?,6,338,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia512_utt9.wav,"Ooh, now you lost me.",5,512,9
/home/minhnhut/EmoData/MELD_audio/train_audio/dia637_utt7.wav,I dont think you have much choice.,0,637,7
